Opportunity Id,Opportunity Name,Opportunity Category,Gender,Country,Current/Intended Major,Status Description,Status Code,Age,Learner SignUp DateTime_year,Learner SignUp DateTime_month,Learner SignUp DateTime_day,Learner SignUp DateTime_hour,Learner SignUp DateTime_minute,Learner SignUp DateTime_second,Opportunity End Date_year,Opportunity End Date_month,Opportunity End Date_day,Opportunity End Date_hour,Opportunity End Date_minute,Opportunity End Date_second,Entry created at_year,Entry created at_month,Entry created at_day,Entry created at_hour,Entry created at_minute,Entry created at_second,Apply Date_year,Apply Date_month,Apply Date_day,Apply Date_hour,Apply Date_minute,Apply Date_second,Opportunity Start Date_year,Opportunity Start Date_month,Opportunity Start Date_day,Opportunity Start Date_hour,Opportunity Start Date_minute,Opportunity Start Date_second
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,it,Rejected,1030,25,2023.0,8.0,29.0,5.0,20.0,3.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,8.0,29.0,5.0,30.0,24.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Dropped Out,1050,25,2023.0,8.0,18.0,20.0,27.0,30.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,12.0,29.0,4.0,10.0,11.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Rejected,1030,22,2024.0,1.0,28.0,1.0,22.0,55.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,28.0,1.0,45.0,41.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,Nigeria,law,Team Allocated,1070,25,2023.0,8.0,30.0,15.0,48.0,8.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,4.0,18.0,24.0,54.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,medicine,Dropped Out,1050,35,2023.0,12.0,9.0,2.0,59.0,39.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,12.0,9.0,3.0,25.0,34.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,management,Rejected,1030,21,2023.0,11.0,7.0,18.0,8.0,19.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,11.0,7.0,18.0,17.0,52.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,computer science,Dropped Out,1050,26,2023.0,5.0,11.0,3.0,40.0,33.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,14.0,2.0,25.0,47.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,computer science,Rejected,1030,28,2024.0,2.0,27.0,19.0,36.0,18.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,27.0,20.0,7.0,42.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,computer science,Rejected,1030,25,2023.0,9.0,21.0,18.0,56.0,10.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,21.0,19.0,21.0,57.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,medicine,Rejected,1030,31,2024.0,2.0,14.0,17.0,22.0,3.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,14.0,18.0,41.0,16.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,medicine,Rejected,1030,23,2023.0,10.0,31.0,17.0,3.0,15.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,19.0,16.0,14.0,50.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,management,Rejected,1030,26,2024.0,1.0,20.0,21.0,35.0,28.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,23.0,22.0,42.0,42.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,computer science,Rejected,1030,22,2024.0,3.0,10.0,7.0,7.0,20.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,3.0,10.0,7.0,19.0,0.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Nepal,science,Rejected,1030,26,2024.0,3.0,1.0,5.0,30.0,21.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,3.0,1.0,5.0,44.0,35.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,Kenya,management,Rejected,1030,45,2024.0,2.0,19.0,9.0,58.0,40.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,19.0,10.0,32.0,4.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Rejected,1030,25,2024.0,1.0,14.0,22.0,25.0,2.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,14.0,22.0,44.0,1.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,it,Dropped Out,1050,23,2024.0,1.0,12.0,18.0,20.0,27.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,12.0,18.0,34.0,0.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,it,Team Allocated,1070,24,2023.0,9.0,14.0,23.0,42.0,27.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,13.0,2.0,2.0,52.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Bangladesh,computer science,Team Allocated,1070,17,2023.0,9.0,2.0,15.0,18.0,49.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,2.0,15.0,49.0,56.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Rejected,1030,26,2023.0,9.0,19.0,16.0,32.0,39.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,20.0,23.0,14.0,17.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Ghana,accounting,Rejected,1030,33,2024.0,2.0,8.0,13.0,34.0,12.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,8.0,19.0,48.0,27.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Dropped Out,1050,24,2024.0,1.0,9.0,18.0,25.0,32.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,9.0,18.0,34.0,33.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,Nigeria,animal science,Dropped Out,1050,26,2023.0,12.0,17.0,11.0,53.0,8.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,12.0,17.0,20.0,34.0,3.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Rejected,1030,24,2023.0,1.0,5.0,16.0,33.0,15.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,19.0,18.0,17.0,12.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,computer science,Rejected,1030,32,2024.0,1.0,31.0,2.0,9.0,10.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,31.0,5.0,14.0,19.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,analytics,Withdraw,1110,22,2023.0,12.0,12.0,15.0,29.0,55.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,12.0,12.0,15.0,46.0,33.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Ghana,international relations,Rejected,1030,27,2024.0,2.0,23.0,5.0,33.0,50.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,23.0,6.0,28.0,52.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Nigeria,anatomy and physiology,Rejected,1030,25,2024.0,1.0,6.0,16.0,34.0,52.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,6.0,16.0,47.0,5.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Withdraw,1110,26,2024.0,1.0,3.0,22.0,39.0,48.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,3.0,22.0,58.0,0.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Ghana,mechanical engineering,Rejected,1030,29,2024.0,1.0,28.0,11.0,30.0,1.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,28.0,11.0,51.0,56.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Rejected,1030,15,2023.0,8.0,25.0,22.0,49.0,9.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,25.0,19.0,25.0,46.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,computer science,Rejected,1030,20,2023.0,8.0,4.0,8.0,39.0,2.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,10.0,15.0,5.0,2.0,28.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,Nigeria,human resources,Rejected,1030,27,2023.0,9.0,18.0,11.0,24.0,23.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,18.0,12.0,21.0,23.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,"Tanzania, United Republic of Tanzania",computer science,Dropped Out,1050,21,2023.0,8.0,21.0,8.0,10.0,42.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,8.0,21.0,8.0,58.0,38.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,computer science,Dropped Out,1050,27,2024.0,1.0,8.0,4.0,16.0,56.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,8.0,4.0,29.0,2.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,it,Rejected,1030,25,2023.0,9.0,22.0,5.0,39.0,31.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,22.0,6.0,2.0,2.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,it,Dropped Out,1050,24,2024.0,1.0,13.0,22.0,9.0,41.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,13.0,22.0,16.0,8.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Rejected,1030,27,2023.0,6.0,19.0,20.0,3.0,3.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,21.0,1.0,10.0,9.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,it,Rejected,1030,24,2024.0,2.0,8.0,3.0,59.0,34.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,23.0,22.0,5.0,48.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,it,Dropped Out,1050,22,2023.0,8.0,13.0,18.0,13.0,18.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,2.0,18.0,24.0,6.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,computer science,Rejected,1030,26,2023.0,7.0,20.0,19.0,35.0,34.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,13.0,3.0,11.0,52.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Rejected,1030,24,2023.0,8.0,19.0,20.0,27.0,43.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,6.0,15.0,26.0,54.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,it,Rejected,1030,23,2023.0,10.0,2.0,15.0,34.0,51.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,10.0,2.0,15.0,48.0,3.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,computer science,Rejected,1030,25,2023.0,8.0,12.0,14.0,35.0,22.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,28.0,4.0,1.0,56.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,international relations,Dropped Out,1050,24,2023.0,7.0,25.0,12.0,50.0,34.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,7.0,25.0,13.0,19.0,34.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Pakistan,management,Team Allocated,1070,23,2023.0,12.0,23.0,1.0,13.0,39.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,12.0,24.0,1.0,56.0,56.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,management,Applied,1010,21,2024.0,1.0,2.0,13.0,43.0,46.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,3.0,10.0,15.0,29.0,8.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,other,Rejected,1030,57,2023.0,5.0,22.0,20.0,24.0,25.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,10.0,30.0,21.0,33.0,17.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,computer science,Dropped Out,1050,31,2024.0,1.0,11.0,18.0,21.0,21.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,11.0,18.0,44.0,59.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,cybersecurity,Rejected,1030,34,2023.0,8.0,21.0,18.0,13.0,26.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,8.0,21.0,18.0,38.0,0.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Rejected,1030,25,2023.0,9.0,11.0,1.0,9.0,25.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,11.0,1.0,16.0,8.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United Kingdom,management,Team Allocated,1070,26,2023.0,8.0,15.0,12.0,41.0,36.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,8.0,15.0,13.0,55.0,58.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Dropped Out,1050,25,2024.0,1.0,8.0,2.0,3.0,45.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,8.0,2.0,52.0,54.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,medicine,Rejected,1030,26,2024.0,1.0,18.0,15.0,44.0,50.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,29.0,14.0,41.0,31.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,computer science,Team Allocated,1070,22,2024.0,1.0,6.0,15.0,16.0,18.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,6.0,15.0,36.0,51.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,computer science,Rejected,1030,23,2023.0,7.0,9.0,10.0,2.0,1.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,9.0,7.0,4.0,55.0,0.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Nigeria,medicine,Rejected,1030,36,2024.0,1.0,7.0,11.0,34.0,8.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,7.0,12.0,13.0,44.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,it,Rejected,1030,23,2024.0,1.0,17.0,22.0,57.0,57.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,30.0,22.0,19.0,35.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,it,Rejected,1030,23,2024.0,1.0,31.0,20.0,57.0,1.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,6.0,23.0,36.0,27.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,it,Rejected,1030,25,2024.0,2.0,5.0,19.0,26.0,19.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,7.0,21.0,35.0,42.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,management,Dropped Out,1050,23,2023.0,12.0,17.0,17.0,48.0,33.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,12.0,20.0,15.0,32.0,51.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,management,Team Allocated,1070,26,2023.0,7.0,7.0,12.0,55.0,24.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,7.0,7.0,18.0,33.0,44.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,analytics,Dropped Out,1050,28,2023.0,8.0,14.0,6.0,56.0,32.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,10.0,3.0,58.0,32.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,Nepal,law,Rejected,1030,28,2024.0,2.0,28.0,11.0,54.0,33.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,28.0,12.0,3.0,42.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,analytics,Dropped Out,1050,31,2023.0,8.0,22.0,3.0,9.0,15.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2023.0,12.0,23.0,21.0,58.0,10.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,computer science,Rejected,1030,25,2023.0,11.0,9.0,15.0,27.0,12.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,23.0,21.0,32.0,12.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,analytics,Rejected,1030,22,2024.0,1.0,30.0,2.0,1.0,51.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,1.0,30.0,3.0,51.0,57.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,India,computer science,Rejected,1030,26,2024.0,2.0,29.0,7.0,9.0,26.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,16,2024.0,2.0,29.0,7.0,26.0,10.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Rejected,1030,24,2023.0,8.0,18.0,19.0,6.0,31.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2023.0,10.0,3.0,16.0,40.0,30.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,analytics,Rejected,1030,25,2024.0,2.0,1.0,22.0,34.0,0.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,2.0,12.0,5.0,28.0,38.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Nigeria,engineering,Dropped Out,1050,45,2023.0,6.0,15.0,16.0,33.0,38.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2023.0,6.0,15.0,16.0,51.0,12.0,2024.0,1.0,8.0,3.0,30.0,46.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Rejected,1030,26,2023.0,12.0,9.0,5.0,13.0,49.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2023.0,12.0,28.0,4.0,34.0,10.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,it,Rejected,1030,24,2023.0,9.0,20.0,6.0,3.0,23.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2023.0,9.0,20.0,6.0,21.0,51.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Uganda,electrical engineering,Rejected,1030,21,2024.0,2.0,27.0,10.0,5.0,58.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,2.0,27.0,10.0,53.0,52.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,India,it,Rejected,1030,25,2023.0,7.0,18.0,12.0,45.0,7.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2023.0,8.0,24.0,1.0,52.0,50.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Rejected,1030,25,2024.0,2.0,14.0,2.0,38.0,6.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,2.0,14.0,19.0,45.0,23.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United States,computer science,Rejected,1030,25,2024.0,1.0,8.0,5.0,18.0,44.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,1.0,8.0,5.0,53.0,29.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Female,United Kingdom,management,Rejected,1030,28,2024.0,2.0,10.0,19.0,18.0,26.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,2.0,10.0,19.0,26.0,38.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,Pakistan,electrical engineering,Rejected,1030,24,2024.0,2.0,21.0,8.0,32.0,34.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,2.0,26.0,10.0,19.0,41.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Rejected,1030,26,2023.0,1.0,22.0,21.0,15.0,19.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,1.0,31.0,21.0,26.0,1.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,cybersecurity,Dropped Out,1050,25,2023.0,9.0,2.0,19.0,26.0,46.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2023.0,12.0,21.0,1.0,36.0,55.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,computer science,Team Allocated,1070,29,2024.0,1.0,4.0,20.0,16.0,18.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,1.0,4.0,21.0,44.0,42.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GHB-4N83-QX9K-JM48K2,Project Management,Internship,Male,United States,it,Dropped Out,1050,26,2024.0,1.0,7.0,23.0,46.0,49.0,2024.0,3.0,11.0,18.0,0.0,0.0,2024,3,11,12,2,17,2024.0,1.0,8.0,18.0,2.0,36.0,2024.0,3.0,8.0,14.0,30.0,39.0
